locus_id	expression_orphan_locus	gene	gene_symbol	gene_name_gencode	tier	chain_score	cpg	cpg_gwas_pp4	pp_h4	n_shared	cpg_tss_dist	direct_expression_pp4
12-rs578470	False	ENSG00000161798	AQP5	AQP5	suggestive	0.526616383390249	cg27522367	0.813162791710473	0.526616383390249	237.0	142079.0	0.0841881830952152
12-rs578470	False	ENSG00000284723	OR8S1		suggestive	0.515023762555856	cg09652977	0.866293045156886	0.515023762555856	38.0		0.195255381349266
12-rs61924144	True	ENSG00000121749	TBC1D15	TBC1D15	high	0.828931568568994	cg15437231	0.828931568568994	0.862797490987121	289.0	25819.0	0.1216571727292
12-rs61928076	True	ENSG00000170465	KRT6C	KRT6C	high	0.983673553383871	cg03624316	0.994880799895369	0.983673553383871	205.0	825485.0	0.0112979689165392
12-rs61928076	True	ENSG00000186049	KRT73	KRT73	high	0.887732617269614	cg04065151	0.99294021880784	0.887732617269614	200.0	670626.0	0.382962914288223
12-rs61928076	True	ENSG00000172789	HOXC5	HOXC5	high	0.863983836528139	cg04065151	0.99294021880784	0.863983836528139	200.0	743668.0	0.226254774715839
12-rs61928076	True	ENSG00000182544	MFSD5	MFSD5	high	0.86282231253766	cg07937786	0.928651813446451	0.86282231253766	218.0	84594.0	0.30648105115658
12-rs61928076	True	ENSG00000172819	RARG	RARG	high	0.83441579695927	cg07937786	0.928651813446451	0.83441579695927	218.0	102865.0	0.365679426006435
12-rs61928076	True	ENSG00000135409	AMHR2	AMHR2	high	0.830465277083374	cg04065151	0.99294021880784	0.830465277083374	200.0	134670.0	0.171763833612387
12-rs61928076	True	ENSG00000135443	KRT85	KRT85	high	0.80667480100179	cg04065151	0.99294021880784	0.80667480100179	187.0	921704.0	0.0827602624478706
12-rs61928076	True	ENSG00000111077	TNS2	TENC1	high	0.806165434881543	cg02157894	0.806165434881543	0.956409516070502	327.0	554751.0	0.0544996742918567
12-rs61928076	True	ENSG00000139546	TARBP2	TARBP2	high	0.806165434881543	cg02157894	0.806165434881543	0.807291738494121	327.0	100799.0	0.179109499026472
12-rs61928076	True	ENSG00000123388	HOXC11	HOXC11	suggestive	0.742929898911637	cg04065151	0.99294021880784	0.742929898911637	200.0	683941.0	0.191631580099358
12-rs61928076	True	ENSG00000167780	SOAT2	SOAT2	suggestive	0.742356036153692	cg03624316	0.994880799895369	0.742356036153692	205.0	195752.0	0.234578814659277
12-rs61928076	True	ENSG00000180806	HOXC9	HOXC9	suggestive	0.713816354348574	cg04065151	0.99294021880784	0.713816354348574	200.0	705710.0	0.0180002635677229
12-rs61928076	True	ENSG00000123407	HOXC12	HOXC12	suggestive	0.686946394662698	cg04065151	0.99294021880784	0.686946394662698	200.0	665649.0	0.0994722614253595
12-rs61928076	True	ENSG00000170477	KRT4	KRT4	suggestive	0.594581725191601	cg04065151	0.99294021880784	0.594581725191601	200.0	474634.0	0.0722847359613184
12-rs61937595	True	ENSG00000185482	STAC3	STAC3	high	0.984366042483867	cg23998391	0.984366042483867	0.989548263052141	206.0	203584.0	0.190556566267104
12-rs61937595	True	ENSG00000123329	ARHGAP9	ARHGAP9	high	0.977781838054177	cg23998391	0.984366042483867	0.977781838054177	206.0	34037.0	0.181960974175096
12-rs61937595	True	ENSG00000135517	MIP	MIP	suggestive	0.670143670699042	cg23998391	0.984366042483867	0.670143670699042	117.0	985610.0	1.27350004325442e-09
12-rs61952922	False	ENSG00000130921	C12orf65	C12orf65	high	0.986838169296469	cg22341471	0.988995867569743	0.986838169296469	85.0	266140.0	0.960959554192338
12-rs61952922	False	ENSG00000150967	ABCB9	ABCB9	high	0.98341274114806	cg08934286	0.985284425371158	0.98341274114806	79.0	2434.0	0.948651944518236
12-rs61952922	False	ENSG00000183955	KMT5A	SETD8	high	0.983228080999732	cg22237346	0.983228080999732	0.992368819744243	77.0	403499.0	0.977908941115489
12-rs61952922	False	ENSG00000130783	CCDC62	CCDC62	high	0.942147217094305	cg18912006	0.942147217094305	0.959427435176439	44.0	76570.0	0.442520723839923
12-rs61952922	False	ENSG00000130787	HIP1R	HIP1R	high	0.942147217094305	cg18912006	0.942147217094305	0.96875936132959	44.0	16444.0	0.129321182535244
12-rs61952922	False	ENSG00000139722	VPS37B	VPS37B	high	0.942147217094305	cg18912006	0.942147217094305	0.955667645661746	44.0	45547.0	0.180300591548361
12-rs61952922	False	ENSG00000158113	LRRC43	LRRC43	high	0.941658571362321	cg15963344	0.958952425444207	0.941658571362321	196.0	159506.0	0.141163598817909
12-rs61952922	False	ENSG00000110987	BCL7A	BCL7A	high	0.924906681740927	cg16139227	0.973696956822516	0.924906681740927	80.0	993976.0	0.760609406992315
12-rs61952922	False	ENSG00000111364	DDX55	DDX55	high	0.909444884176856	cg18912006	0.942147217094305	0.909444884176856	44.0	751180.0	0.201492727529888
12-rs61952922	False	ENSG00000176383	B3GNT4	B3GNT4	high	0.888666469390904	cg15963344	0.958952425444207	0.888666469390904	196.0	195311.0	0.209502747294913
12-rs61952922	False	ENSG00000185344	ATP6V0A2	ATP6V0A2	high	0.806988527222781	cg18830042	0.934552949724231	0.806988527222781	34.0	995676.0	0.106178334609576
12-rs61952922	False	ENSG00000111325	OGFOD2	OGFOD2	high	0.804223204245152	cg22237346	0.983228080999732	0.804223204245152	77.0	5694.0	0.591986412719519
12-rs61952922	False	ENSG00000150977	RILPL2	RILPL2	suggestive	0.752156338449118	cg05171224	0.833465469925488	0.752156338449118	73.0	450250.0	0.11594196913062
12-rs61952922	False	ENSG00000111328	CDK2AP1	CDK2AP1	suggestive	0.726648292402662	cg11145412	0.973516875931582	0.726648292402662	72.0	280438.0	0.218779673823684
12-rs61952922	False	ENSG00000051825	MPHOSPH9	MPHOSPH9	suggestive	0.527037960534294	cg25190513	0.932447487298339	0.527037960534294	62.0	527199.0	0.400753291827939
13-rs11619756	True	ENSG00000151773	CCDC122	CCDC122	high	0.957623476933723	cg08535171	0.957623476933723	0.988683358144017	541.0	4195.0	0.473918464309503
13-rs11619756	True	ENSG00000179630	LACC1	LACC1	high	0.957623476933723	cg08535171	0.957623476933723	0.985409000994124	541.0	4602.0	0.133219865276748
14-rs10873538	True	ENSG00000126215	XRCC3	XRCC3	high	0.983594069333049	cg22860607	0.983594069333049	0.991461354503221	37.0	153846.0	0.704821990764678
14-rs10873538	True	ENSG00000075413	MARK3	MARK3	high	0.964879847674381	cg12949023	0.969615045456819	0.964879847674381	376.0	470164.0	0.255522742661995
14-rs10873538	True	ENSG00000156414	TDRD9	TDRD9	high	0.960968953720516	cg22860607	0.983594069333049	0.960968953720516	37.0	366804.0	0.0935406684756427
14-rs10873538	True	ENSG00000256053	COA8	APOPT1	high	0.934265350993111	cg12949023	0.969615045456819	0.934265350993111	376.0	292594.0	0.39749268119377
14-rs10873538	True	ENSG00000088808	PPP1R13B	PPP1R13B	high	0.92578338306293	cg12949023	0.969615045456819	0.92578338306293	376.0	7966.0	0.736116872501539
14-rs10873538	True	ENSG00000166170	BAG5	BAG5	high	0.904741899994537	cg07140250	0.904741899994537	0.965286270891272	319.0	122259.0	0.0941308191255222
14-rs10873538	True	ENSG00000166183	ASPG	ASPG	high	0.876397186777842	cg16295401	0.876397186777842	0.960372591011975	415.0	700818.0	0.12490944634523
14-rs10873538	True	ENSG00000126214	KLC1	KLC1	suggestive	0.595181019496962	cg11989422	0.827865944582833	0.595181019496962	359.0	27228.0	0.0808840809336254
14-rs10873538	True	ENSG00000185215	TNFAIP2	TNFAIP2	suggestive	0.581481226534535	cg14228272	0.957040307990401	0.581481226534535	339.0	484261.0	0.154914678065962
14-rs2190873	False	ENSG00000100731	PCNX1	PCNX	high	0.972075476838841	cg10333802	0.972075476838841	0.980735652588511	80.0	234.0	0.831685340921798
14-rs221902	True	ENSG00000100731	PCNX1	PCNX	suggestive	0.690857305024949	cg10333802	0.932345823022681	0.690857305024949	433.0	234.0	0.793846307344053
15-rs11638554	False	ENSG00000177082	WDR73	WDR73	high	0.974042024606945	cg14830644	0.974042024606945	0.980997175737656	83.0	253755.0	0.744786011408354
15-rs11638554	False	ENSG00000259511	UBE2Q2L	RP11-182J1.16	high	0.93559838055151	cg19517291	0.93559838055151	0.98393320699651	307.0	359797.0	1.95930908800649e-07
15-rs11638554	False	ENSG00000197696	NMB	NMB	high	0.92555347403696	cg19997245	0.946758297611818	0.92555347403696	307.0	1395.0	0.922973000167829
15-rs11638554	False	ENSG00000184206	GOLGA6L4	GOLGA6L4	high	0.821994836340615	cg18231690	0.821994836340615	0.985936256446235	300.0	390061.0	4.5987184184557903e-10
15-rs11638554	False	ENSG00000176371	ZSCAN2	ZSCAN2	suggestive	0.788462897660756	cg17173187	0.882944334816236	0.788462897660756	308.0	56993.0	0.782594575373114
15-rs2238304	False	ENSG00000140525	FANCI	FANCI	high	0.88134629856663	cg00835429	0.88134629856663	0.915088792144188	307.0	156103.0	0.938848705779419
15-rs2238304	False	ENSG00000140521	POLG	POLG	high	0.85352467162123	cg00835429	0.88134629856663	0.85352467162123	307.0	65191.0	0.387840995357771
15-rs2238304	False	ENSG00000140522	RLBP1	RLBP1	suggestive	0.762767249983408	cg00835429	0.88134629856663	0.762767249983408	307.0	178301.0	0.802123330559222
15-rs2238304	False	ENSG00000140527	WDR93	WDR93	suggestive	0.677732915864271	cg17846127	0.837651188235518	0.677732915864271	311.0	293523.0	0.235345877037603
15-rs2929278	False	ENSG00000092470	WDR76	WDR76	high	0.975020927983298	cg09836324	0.975020927983298	0.977031308264962	168.0	49298.0	0.97308273138944
15-rs2929278	False	ENSG00000140265	ZSCAN29	ZSCAN29	high	0.975020927983298	cg09836324	0.975020927983298	0.978400031512367	168.0	406640.0	0.490484143776153
15-rs2929278	False	ENSG00000242866	STRC	STRC	high	0.975020927983298	cg09836324	0.975020927983298	0.97770549848171	168.0	59405.0	0.929409295230009
15-rs2929278	False	ENSG00000104055	TGM5	TGM5	high	0.970556163552457	cg09836324	0.975020927983298	0.970556163552457	168.0	510808.0	0.0945189323593714
15-rs2929278	False	ENSG00000166946	CCNDBP1	CCNDBP1	high	0.950468934863203	cg27340001	0.950468934863203	0.962392560371696	218.0	308694.0	0.314025800305594
15-rs2929278	False	ENSG00000229474	PATL2	PATL2	high	0.878978676088628	cg19800591	0.878978676088628	0.992969531287654	103.0	422084.0	0.0824413241109352
15-rs2929278	False	ENSG00000185880	TRIM69	TRIM69	high	0.874165422512178	cg09836324	0.975020927983298	0.874165422512178	146.0	951323.0	0.169455272727879
15-rs2929278	False	ENSG00000168806	LCMT2	LCMT2	high	0.861521113351127	cg19800591	0.878978676088628	0.861521113351127	89.0	958627.0	0.35974582948469
15-rs2929278	False	ENSG00000223572	CKMT1A	CKMT1A	high	0.847273288029132	cg19800591	0.878978676088628	0.847273288029132	103.0	596346.0	0.307331727341557
15-rs2929278	False	ENSG00000242028	HYPK	HYPK	high	0.81060312404661	cg09836324	0.975020927983298	0.81060312404661	168.0	18477.0	0.554988121184622
15-rs2929278	False	ENSG00000167004	PDIA3	PDIA3	suggestive	0.754536818809445	cg06032540	0.811523350236707	0.754536818809445	126.0	97027.0	0.0935447683735637
15-rs2929278	False	ENSG00000171877	FRMD5	FRMD5	suggestive	0.739708585269239	cg09836324	0.975020927983298	0.739708585269239	168.0	417587.0	0.502934166918056
15-rs2929278	False	ENSG00000166963	MAP1A	MAP1A	suggestive	0.526913645318701	cg27340001	0.950468934863203	0.526913645318701	218.0	17146.0	0.278100596611206
15-rs3813567	True	ENSG00000188266	HYKK	HYKK	high	0.963945966977292	cg11017490	0.963945966977292	0.993841415740032	43.0	244444.0	0.279637248825794
15-rs3813567	True	ENSG00000080644	CHRNA3	CHRNA3	high	0.936682750413877	cg09440268	0.936682750413877	0.970565043746938	53.0	130285.0	0.104992745294038
15-rs3813567	True	ENSG00000136378	ADAMTS7	ADAMTS7	high	0.910276080353059	cg03403081	0.910276080353059	0.94234486639642	77.0	46720.0	0.114069159594975
15-rs3813567	True	ENSG00000058335	RASGRF1	RASGRF1	high	0.898924696591639	cg17347941	0.898924696591639	0.977005061060002	421.0	4154.0	0.114310952845965
15-rs3813567	True	ENSG00000117971	CHRNB4	CHRNB4	high	0.896132265013819	cg03403081	0.910276080353059	0.896132265013819	77.0	36957.0	8.93881024734336e-06
15-rs3813567	True	ENSG00000140395	WDR61	WDR61	high	0.867238792815605	cg09214398	0.867238792815605	0.958783631996162	441.0	35602.0	0.0930895590861947
15-rs3813567	True	ENSG00000140403	DNAJA4	DNAJA4	high	0.867238792815605	cg09214398	0.867238792815605	0.999983216997726	441.0	106.0	0.138172590151984
15-rs3813567	True	ENSG00000166426	CRABP1	CRABP1	high	0.861970079907613	cg04882995	0.944174541981829	0.861970079907613	375.0	279992.0	0.298120255683086
15-rs3813567	True	ENSG00000169684	CHRNA5	CHRNA5	high	0.859276101294157	cg09440268	0.936682750413877	0.859276101294157	53.0	186060.0	3.2344801404997e-05
15-rs3813567	True	ENSG00000103811	CTSH	CTSH	suggestive	0.708115721884808	cg09440268	0.936682750413877	0.708115721884808	53.0	197994.0	0.0654094148722674
15-rs4702	False	ENSG00000140564	FURIN	FURIN	high	0.999923633242574	cg09397246	0.999923633242574	0.999931690700214	510.0	15539.0	0.999955586291619
15-rs4702	False	ENSG00000182511	FES	FES	high	0.985952112454869	cg26405020	0.999108330770955	0.985952112454869	510.0	438.0	0.75092593210826
15-rs653765	False	ENSG00000157470	FAM81A	FAM81A	high	0.940497780280891	cg21225667	0.940497780280891	0.947314992515948	391.0	224297.0	0.109721720306019
15-rs653765	False	ENSG00000157450	RNF111	RNF111	suggestive	0.720066136130668	cg21225667	0.940497780280891	0.720066136130668	391.0	283221.0	0.18594463634171
15-rs653765	False	ENSG00000157456	CCNB2	CCNB2	suggestive	0.705632842977248	cg21225667	0.940497780280891	0.705632842977248	391.0	43318.0	0.0723939686496453
16-rs11076631	False	ENSG00000015413	DPEP1	DPEP1	high	0.903627352507586	cg06082883	0.903627352507586	0.998133482486513	399.0	7028.0	0.0895303932445904
16-rs11076631	False	ENSG00000178773	CPNE7	CPNE7	high	0.901048474330739	cg00973938	0.975479785546827	0.901048474330739	428.0	12229.0	0.130285958077079
16-rs11076631	False	ENSG00000075399	VPS9D1	VPS9D1	high	0.889912234987976	cg16428612	0.889912234987976	0.990371708109545	373.0	213859.0	0.134156341612953
16-rs11076631	False	ENSG00000158792	SPATA2L	SPATA2L	high	0.889912234987976	cg16428612	0.889912234987976	0.983855764070159	373.0	194578.0	0.472604547038207
16-rs11076631	False	ENSG00000167523	SPATA33	SPATA33	high	0.889912234987976	cg16428612	0.889912234987976	0.995193270959303	373.0	150675.0	0.240295204074998
16-rs11076631	False	ENSG00000131165	CHMP1A	CHMP1A	high	0.858183953658538	cg07648498	0.858183953658538	0.950544876102119	649.0	158932.0	0.195494877759148
16-rs11076631	False	ENSG00000187741	FANCA	FANCA	high	0.858183953658538	cg07648498	0.858183953658538	0.957884837223699	649.0	120.0	0.899204271012699
16-rs11076631	False	ENSG00000204991	SPIRE2	SPIRE2	high	0.858183953658538	cg07648498	0.858183953658538	0.945467752133343	649.0	1402.0	0.98928246900089
16-rs11076631	False	ENSG00000167526	RPL13	RPL13	high	0.843380024197689	cg08344135	0.917142603630755	0.843380024197689	359.0	34328.0	0.183954129691113
16-rs11076631	False	ENSG00000197912	SPG7	SPG7	high	0.840078244460124	cg01097406	0.840078244460124	0.885874016024097	429.0	117802.0	0.199474709531701
16-rs11076631	False	ENSG00000170100	ZNF778	ZNF778	high	0.828840885765306	cg08335008	0.828840885765306	0.93412915313874	26.0	58623.0	0.115654976873996
16-rs11076631	False	ENSG00000140995	DEF8	DEF8	suggestive	0.779009922425163	cg00973938	0.975479785546827	0.779009922425163	428.0	359928.0	0.0801505204878946
16-rs11076631	False	ENSG00000158717	RNF166	RNF166	suggestive	0.69495295822065	cg00973938	0.975479785546827	0.69495295822065	428.0	881576.0	0.115286041136367
16-rs11862968	False	ENSG00000132603	NIP7	NIP7	high	0.985205031263041	cg08555160	0.985205031263041	0.992456874648646	94.0	206994.0	0.267731935302707
16-rs11862968	False	ENSG00000132612	VPS4A	VPS4A	high	0.985205031263041	cg08555160	0.985205031263041	0.992454879778001	94.0	178920.0	0.305060025460743
16-rs11862968	False	ENSG00000213380	COG8	COG8	high	0.985205031263041	cg08555160	0.985205031263041	0.992449671377063	94.0	207231.0	0.0979425060161181
16-rs11862968	False	ENSG00000258429	PDF	PDF	high	0.985205031263041	cg08555160	0.985205031263041	0.992456938910686	94.0	198159.0	0.200231835464715
16-rs11862968	False	ENSG00000132604	TERF2	TERF2	high	0.981311413991969	cg08555160	0.985205031263041	0.981311413991969	94.0	276135.0	0.908784357006455
16-rs11862968	False	ENSG00000141076	UTP4	CIRH1A	high	0.971546608172598	cg06721231	0.971546608172598	0.996935761627562	82.0	57745.0	0.443246632191603
16-rs11862968	False	ENSG00000159713	TPPP3	TPPP3	high	0.952350522156499	cg20264732	0.964681657808734	0.952350522156499	177.0	842325.0	0.126772475730914
16-rs11862968	False	ENSG00000157315	TMED6	TMED6	high	0.943440199212408	cg26574080	0.943440199212408	0.955504055469024	155.0	16642.0	0.392798089178137
16-rs11862968	False	ENSG00000103061	SLC7A6OS	SLC7A6OS	high	0.93013953688771	cg01997346	0.93013953688771	0.976327845450847	102.0	327830.0	0.112090313544215
16-rs11862968	False	ENSG00000141084	RANBP10	RANBP10	high	0.93013953688771	cg01997346	0.93013953688771	0.945681190155403	102.0	176464.0	0.611297993519207
16-rs11862968	False	ENSG00000141096	DPEP3	DPEP3	high	0.93013953688771	cg01997346	0.93013953688771	0.969669019341023	102.0	2287.0	0.115638200251647
16-rs11862968	False	ENSG00000102904	TSNAXIP1	TSNAXIP1	high	0.926410430460214	cg20264732	0.964681657808734	0.926410430460214	177.0	429095.0	0.289651781921637
16-rs11862968	False	ENSG00000237172	B3GNT9	B3GNT9	high	0.901126591650256	cg26727032	0.967521499785625	0.901126591650256	104.0	808588.0	0.110758007064983
16-rs11862968	False	ENSG00000157322	CLEC18A	CLEC18A	high	0.899247291681557	cg00710506	0.899247291681557	0.923230624763189	93.0	764143.0	0.0934378411106665
16-rs11862968	False	ENSG00000176387	HSD11B2	HSD11B2	high	0.897290591224484	cg20264732	0.964681657808734	0.897290591224484	177.0	805208.0	0.17431317315572
16-rs11862968	False	ENSG00000141098	GFOD2	GFOD2	high	0.894995798526076	cg20264732	0.964681657808734	0.894995798526076	177.0	516439.0	0.174755115544727
16-rs11862968	False	ENSG00000168807	SNTB2	SNTB2	high	0.892594605935866	cg00710506	0.899247291681557	0.892594605935866	93.0	365.0	0.180551985369518
16-rs11862968	False	ENSG00000102974	CTCF	CTCF	high	0.867265258414216	cg04202511	0.867265258414216	0.893594213792586	130.0	521681.0	0.143072844891123
16-rs11862968	False	ENSG00000223496	EXOSC6	EXOSC6	high	0.854972601162352	cg00710506	0.899247291681557	0.854972601162352	25.0	1065166.0	0.254459614205754
16-rs11862968	False	ENSG00000132600	PRMT7	PRMT7	high	0.850564780491792	cg01866162	0.850564780491792	0.900772141262982	143.0	748363.0	0.776672239454224
16-rs11862968	False	ENSG00000167264	DUS2	DUS2	high	0.850564780491792	cg01866162	0.850564780491792	0.906147343048562	143.0	425135.0	0.564753478444056
16-rs11862968	False	ENSG00000196155	PLEKHG4	PLEKHG4	high	0.850564780491792	cg01866162	0.850564780491792	0.871152143515374	143.0	285101.0	0.22650844928109
16-rs11862968	False	ENSG00000062038	CDH3	CDH3	high	0.835336356052288	cg26818159	0.835336356052288	0.98782328881884	119.0	469372.0	0.0653274315162573
16-rs11862968	False	ENSG00000103066	PLA2G15	PLA2G15	high	0.807524167277468	cg05261851	0.908324942611982	0.807524167277468	102.0	278001.0	0.0925561140837955
16-rs11862968	False	ENSG00000179044	EXOC3L1	EXOC3L1	suggestive	0.733012186627474	cg26727032	0.967521499785625	0.733012186627474	104.0	769598.0	0.206492647774029
16-rs11862968	False	ENSG00000159720	ATP6V0D1	ATP6V0D1	suggestive	0.660243969135348	cg26727032	0.967521499785625	0.660243969135348	104.0	478565.0	0.127249780523914
16-rs11862968	False	ENSG00000196123	KIAA0895L	KIAA0895L	suggestive	0.549259886539748	cg20264732	0.964681657808734	0.549259886539748	30.0	1051820.0	0.0841905200822073
16-rs244908	False	ENSG00000103037	SETD6	SETD6	high	0.961845733574922	cg00785042	0.964523693724817	0.961845733574922	429.0	11060.0	0.941105248616826
16-rs244908	False	ENSG00000125166	GOT2	GOT2	high	0.830393265190073	cg00581595	0.830393265190073	0.955773304124977	434.0	222915.0	0.11037416702789
16-rs244908	False	ENSG00000166188	ZNF319	ZNF319	suggestive	0.754967185208909	cg27113419	0.949668073574753	0.754967185208909	424.0	499622.0	0.591610765010947
16-rs244908	False	ENSG00000070770	CSNK2A2	CSNK2A2	suggestive	0.587256716902864	cg00581595	0.830393265190073	0.587256716902864	434.0	313522.0	0.0928869707041203
16-rs8048039	False	ENSG00000102858	MGRN1	MGRN1	high	0.985994608535221	cg04033718	0.985994608535221	0.986715400316093	264.0	247253.0	0.0011477441792302
16-rs8048039	False	ENSG00000205832	C16orf96	C16orf96	high	0.985530045581185	cg04033718	0.985994608535221	0.985530045581185	264.0	187250.0	0.685251915639982
16-rs8048039	False	ENSG00000103423	DNAJA3	DNAJA3	high	0.965526151693161	cg04033718	0.985994608535221	0.965526151693161	264.0	56565.0	0.945309828292856
16-rs8048039	False	ENSG00000168140	VASN	VASN	high	0.900504173867146	cg02404489	0.900504173867146	0.90984504066431	325.0	262747.0	0.423258111678786
16-rs8048039	False	ENSG00000089486	CDIP1	CDIP1	high	0.897490475129502	cg04252592	0.897490475129502	0.977035295813263	256.0	201459.0	0.875820084877982
16-rs8048039	False	ENSG00000153406	NMRAL1	NMRAL1	high	0.897490475129502	cg04252592	0.897490475129502	0.953116794980461	256.0	158394.0	0.118532664670849
16-rs8048039	False	ENSG00000262246	CORO7	CORO7	high	0.897490475129502	cg04252592	0.897490475129502	0.97941226951782	256.0	88336.0	0.395481570097453
16-rs8048039	False	ENSG00000103184	SEC14L5	SEC14L5	suggestive	0.71320643029337	cg02404489	0.900504173867146	0.71320643029337	325.0	323722.0	0.0685757876113216
16-rs8048039	False	ENSG00000167984	NLRC3	NLRC3	suggestive	0.572886287900169	cg00658411	0.833741884745338	0.572886287900169	316.0	840157.0	0.0229648155882972
16-rs8048039	False	ENSG00000140623	SEPTIN12	SEPT12	suggestive	0.500094659628707	cg07302934	0.937528142899181	0.500094659628707	259.0	457769.0	0.0068730726079524
16-rs9925915	False	ENSG00000169592	INO80E	INO80E	high	0.971672337867557	cg00653997	0.971672337867557	0.979393833273813	190.0	11934.0	0.9773837056857
16-rs9925915	False	ENSG00000174939	ASPHD1	ASPHD1	high	0.957844507566045	cg05280148	0.957844507566045	0.971098647547205	180.0	223186.0	0.595298478038597
16-rs9925915	False	ENSG00000174943	KCTD13	KCTD13	high	0.951869271391893	cg05280148	0.957844507566045	0.951869271391893	180.0	196526.0	0.323543099646964
16-rs9925915	False	ENSG00000149927	DOC2A	DOC2A	high	0.948871885706239	cg03121538	0.973413147477719	0.948871885706239	189.0	16735.0	0.928184039931032
16-rs9925915	False	ENSG00000149926	TLCD3B	FAM57B	high	0.93325420397042	cg00653997	0.971672337867557	0.93325420397042	190.0	45750.0	0.921233161556285
16-rs9925915	False	ENSG00000180096	SEPTIN1	SEPT1	high	0.911818096638677	cg05280148	0.957844507566045	0.911818096638677	180.0	272430.0	0.116135240486978
16-rs9925915	False	ENSG00000103510	KAT8	KAT8	high	0.910956439899219	cg05445914	0.910956439899219	0.980517529921692	65.0	993007.0	0.232714588477885
16-rs9925915	False	ENSG00000090238	YPEL3	YPEL3	high	0.902231816836038	cg02492205	0.902231816836038	0.916004700957113	187.0	91461.0	0.214927994221137
16-rs9925915	False	ENSG00000254206	NPIPB11	NPIPB11	high	0.901869502694966	cg05280148	0.957844507566045	0.901869502694966	180.0	719532.0	0.163772429559302
16-rs9925915	False	ENSG00000169203	NPIPB12	RP11-231C14.4	high	0.887827869616336	cg05280148	0.957844507566045	0.887827869616336	180.0	617562.0	0.398365169962255
16-rs9925915	False	ENSG00000198064	NPIPB13	RP11-347C12.1	high	0.88562365533715	cg10316764	0.95246014761906	0.88562365533715	185.0	281166.0	0.5591492495366
16-rs9925915	False	ENSG00000132207	SLX1A	SLX1A	suggestive	0.779926228263865	cg05280148	0.957844507566045	0.779926228263865	180.0	70326.0	4.59971671224585e-05
16-rs9925915	False	ENSG00000102882	MAPK3	MAPK3	suggestive	0.773729546984326	cg05445914	0.910956439899219	0.773729546984326	133.0	759.0	0.255247851823984
16-rs9925915	False	ENSG00000102879	CORO1A	CORO1A	suggestive	0.737110068782711	cg05280148	0.957844507566045	0.737110068782711	180.0	59266.0	0.233695426783625
16-rs9925915	False	ENSG00000167395	ZNF646	ZNF646	suggestive	0.687753957897137	cg05280148	0.957844507566045	0.687753957897137	126.0	950861.0	0.205424841101474
16-rs9925915	False	ENSG00000149922	TBX6	TBX6	suggestive	0.613362419047059	cg10316764	0.95246014761906	0.613362419047059	185.0	118543.0	0.116331199023638
16-rs9925915	False	ENSG00000013364	MVP	MVP	suggestive	0.554158145859902	cg00653997	0.971672337867557	0.554158145859902	190.0	186834.0	0.272916644058244
16-rs9925915	False	ENSG00000103502	CDIPT	CDIPT	suggestive	0.546071879960489	cg04436971	0.963315657316096	0.546071879960489	187.0	141754.0	0.106560455572538
17-rs11263770	False	ENSG00000277632	CCL3		high	0.90140554380119	cg01764713	0.90140554380119	0.9524665972607	78.0		0.172154673936356
17-rs11263770	False	ENSG00000278259	MYO19		high	0.90140554380119	cg01764713	0.90140554380119	0.949421040718189	78.0		0.966678140495343
17-rs11263770	False	ENSG00000278311	GGNBP2		high	0.90140554380119	cg01764713	0.90140554380119	0.933650473884803	78.0		0.978844761216169
17-rs11263770	False	ENSG00000278535	DHRS11		high	0.90140554380119	cg01764713	0.90140554380119	0.935910982190717	78.0		0.903187514444167
17-rs11263770	False	ENSG00000277161	PIGW		suggestive	0.798525815119603	cg18574725	0.849514860810198	0.798525815119603	80.0		0.861687815086349
17-rs11263770	False	ENSG00000278619	MRM1		suggestive	0.765710219091025	cg01764713	0.90140554380119	0.765710219091025	78.0		0.891300315273886
17-rs12943566	True	ENSG00000070444	MNT	MNT	high	0.959490964851879	cg15816464	0.959490964851879	0.972589153582615	370.0	277879.0	0.294797744038808
17-rs12943566	True	ENSG00000132386	SERPINF1	SERPINF1	high	0.955377776875128	cg15816464	0.959490964851879	0.955377776875128	370.0	361280.0	0.0677510564241605
17-rs2189336	False	ENSG00000167842	MIS12	MIS12	high	0.932748660198224	cg01774335	0.932748660198224	0.960104121700327	475.0	100951.0	0.869283786092164
17-rs2189336	False	ENSG00000029725	RABEP1	RABEP1	high	0.92727686697651	cg01774335	0.932748660198224	0.92727686697651	475.0	103096.0	0.937336186999943
17-rs2189336	False	ENSG00000196388	INCA1	INCA1	high	0.917652728064213	cg14270556	0.917652728064213	0.951535531722418	714.0	472233.0	0.311681196430326
17-rs2189336	False	ENSG00000108561	C1QBP	C1QBP	suggestive	0.779441842218058	cg07967207	0.902890287056845	0.779441842218058	395.0	163118.0	0.638969851521239
17-rs2189336	False	ENSG00000161929	SCIMP	SCIMP	suggestive	0.721668427091025	cg01774335	0.932748660198224	0.721668427091025	475.0	150499.0	0.136636282010372
17-rs2189336	False	ENSG00000167840	ZNF232	ZNF232	suggestive	0.692401713462299	cg01774335	0.932748660198224	0.692401713462299	475.0	262243.0	0.606586890105754
17-rs2189336	False	ENSG00000129204	USP6	USP6	suggestive	0.690065142486357	cg01774335	0.932748660198224	0.690065142486357	475.0	268921.0	0.425631489113706
